baseline,level,model_seed,probe_seed,fit_examples,observer_layer,accuracy,balanced_accuracy,ce,represented_classes,balanced_majority_accuracy
shuffled_labels,2,0,12347,4096,7,0.065185546875,0.05857309750499082,3.6206986904144287,16,0.0625
shuffled_labels,2,0,12347,4096,8,0.070068359375,0.06413122742446684,3.6094865798950195,16,0.0625
shuffled_labels,2,0,12347,8192,0,0.0863037109375,0.06269841989320163,2.7429909706115723,16,0.0625
shuffled_labels,2,0,12347,8192,1,0.0762939453125,0.06295033912180364,2.9520263671875,16,0.0625
shuffled_labels,2,0,12347,8192,2,0.0750732421875,0.06385795768434907,2.9965314865112305,16,0.0625
shuffled_labels,2,0,12347,8192,3,0.0736083984375,0.06278667844104448,3.003155469894409,16,0.0625
shuffled_labels,2,0,12347,8192,4,0.07373046875,0.06370890953845164,3.0246992111206055,16,0.0625
shuffled_labels,2,0,12347,8192,5,0.0723876953125,0.062190326951615395,3.0419657230377197,16,0.0625
shuffled_labels,2,0,12347,8192,6,0.0692138671875,0.05854899440468185,3.0440289974212646,16,0.0625
shuffled_labels,2,0,12347,8192,7,0.0687255859375,0.059864944588906004,3.0462169647216797,16,0.0625
shuffled_labels,2,0,12347,8192,8,0.0701904296875,0.06092855447146459,3.0519018173217773,16,0.0625
shuffled_labels,3,0,12345,64,0,0.0770263671875,0.06451273948042721,11.945730209350586,16,0.0625
shuffled_labels,3,0,12345,64,1,0.0721435546875,0.06183959808563466,19.34026527404785,16,0.0625
shuffled_labels,3,0,12345,64,2,0.073486328125,0.06252986510757863,16.955459594726562,16,0.0625
shuffled_labels,3,0,12345,64,3,0.0728759765625,0.06292394586005229,15.892182350158691,16,0.0625
shuffled_labels,3,0,12345,64,4,0.0740966796875,0.06342762058044905,15.408443450927734,16,0.0625
shuffled_labels,3,0,12345,64,5,0.0755615234375,0.06458868227536704,15.177190780639648,16,0.0625
shuffled_labels,3,0,12345,64,6,0.0736083984375,0.06253199317866713,15.146844863891602,16,0.0625
shuffled_labels,3,0,12345,64,7,0.07568359375,0.0650107117491025,15.169384002685547,16,0.0625
