baseline,level,model_seed,probe_seed,fit_examples,observer_layer,accuracy,balanced_accuracy,ce,represented_classes,balanced_majority_accuracy
random_features,2,7,12345,8192,6,0.9996337890625,0.9994318181818183,0.013175450265407562,16,0.0625
random_features,2,7,12345,8192,7,0.99951171875,0.9991749174917491,0.013424023985862732,16,0.0625
random_features,2,7,12345,8192,8,0.99951171875,0.9991749174917491,0.01462970394641161,16,0.0625
random_features,2,7,12346,1024,0,0.1365966796875,0.14778809892684186,2.467048168182373,16,0.0625
random_features,2,7,12346,1024,1,0.7254638671875,0.7172887718630874,2.1973180770874023,16,0.0625
random_features,2,7,12346,1024,2,0.7598876953125,0.7507545986403585,2.093531847000122,16,0.0625
random_features,2,7,12346,1024,3,0.7576904296875,0.7484812106750669,2.095531940460205,16,0.0625
random_features,2,7,12346,1024,4,0.7626953125,0.752872252651464,2.053152322769165,16,0.0625
random_features,2,7,12346,1024,5,0.758056640625,0.7516612840976171,2.230264186859131,16,0.0625
random_features,2,7,12346,1024,6,0.75341796875,0.7483535669983455,2.3751649856567383,16,0.0625
random_features,2,7,12346,1024,7,0.7601318359375,0.7498564043927595,2.5333547592163086,16,0.0625
random_features,2,7,12346,1024,8,0.762939453125,0.7547544588493609,2.4159884452819824,16,0.0625
random_features,2,7,12346,8192,0,0.1962890625,0.1564898336268804,2.275651454925537,16,0.0625
random_features,2,7,12346,8192,1,0.9847412109375,0.9778744247795805,0.14886139333248138,16,0.0625
random_features,2,7,12346,8192,2,0.9996337890625,0.9994318181818183,0.032641105353832245,16,0.0625
random_features,2,7,12346,8192,3,0.9996337890625,0.9994318181818183,0.022409550845623016,16,0.0625
random_features,2,7,12346,8192,4,1.0,1.0,0.017385894432663918,16,0.0625
random_features,2,7,12346,8192,5,1.0,1.0,0.013481885194778442,16,0.0625
random_features,2,7,12346,8192,6,0.9996337890625,0.9994318181818183,0.013175450265407562,16,0.0625
random_features,2,7,12346,8192,7,0.99951171875,0.9991749174917491,0.013424023985862732,16,0.0625
random_features,2,7,12346,8192,8,0.99951171875,0.9991749174917491,0.01462970394641161,16,0.0625
random_features,3,7,12345,1024,0,0.126708984375,0.10239804695627938,3.0568201541900635,16,0.0625
random_features,3,7,12345,1024,1,0.1358642578125,0.13190723722176823,7.038628578186035,16,0.0625
random_features,3,7,12345,1024,2,0.1529541015625,0.14772544335786877,9.753865242004395,16,0.0625
random_features,3,7,12345,1024,3,0.1514892578125,0.14766768772825373,10.828815460205078,16,0.0625
random_features,3,7,12345,1024,4,0.153564453125,0.1497556742996244,11.229381561279297,16,0.0625
random_features,3,7,12345,1024,5,0.157470703125,0.1539232886043452,11.765117645263672,16,0.0625
random_features,3,7,12345,1024,6,0.1529541015625,0.14875121886564519,11.438879013061523,16,0.0625
random_features,3,7,12345,1024,7,0.1507568359375,0.14687487477310307,11.859769821166992,16,0.0625
random_features,3,7,12345,1024,8,0.1505126953125,0.1462855911933183,11.890422821044922,16,0.0625
random_features,3,7,12345,8192,0,0.15576171875,0.0974666696446638,2.5718228816986084,16,0.0625
random_features,3,7,12345,8192,1,0.2550048828125,0.20171734318219164,2.364821672439575,16,0.0625
random_features,3,7,12345,8192,2,0.2889404296875,0.23528758444577028,2.3335301876068115,16,0.0625
random_features,3,7,12345,8192,3,0.28515625,0.23678584465066155,2.342574119567871,16,0.0625
random_features,3,7,12345,8192,4,0.2822265625,0.23731950620872927,2.3278632164001465,16,0.0625
random_features,3,7,12345,8192,5,0.273681640625,0.22880072453485187,2.3421685695648193,16,0.0625
random_features,3,7,12345,8192,6,0.283203125,0.23495665174857303,2.337693214416504,16,0.0625
random_features,3,7,12345,8192,7,0.284423828125,0.23651436024550104,2.333314895629883,16,0.0625
random_features,3,7,12345,8192,8,0.2852783203125,0.23470132480077316,2.329235315322876,16,0.0625
random_features,3,7,12346,1024,0,0.126708984375,0.10239804695627938,3.0568201541900635,16,0.0625
random_features,3,7,12346,1024,1,0.1358642578125,0.13190723722176823,7.038628578186035,16,0.0625
random_features,3,7,12346,1024,2,0.1529541015625,0.14772544335786877,9.753865242004395,16,0.0625
random_features,3,7,12346,1024,3,0.1514892578125,0.14766768772825373,10.828815460205078,16,0.0625
random_features,3,7,12346,1024,4,0.153564453125,0.1497556742996244,11.229381561279297,16,0.0625
random_features,3,7,12346,1024,5,0.157470703125,0.1539232886043452,11.765117645263672,16,0.0625
random_features,3,7,12346,1024,6,0.1529541015625,0.14875121886564519,11.438879013061523,16,0.0625
random_features,3,7,12346,1024,7,0.1507568359375,0.14687487477310307,11.859769821166992,16,0.0625
random_features,3,7,12346,1024,8,0.1505126953125,0.1462855911933183,11.890422821044922,16,0.0625
random_features,3,7,12346,8192,0,0.15576171875,0.0974666696446638,2.5718228816986084,16,0.0625
random_features,3,7,12346,8192,1,0.2550048828125,0.20171734318219164,2.364821672439575,16,0.0625
random_features,3,7,12346,8192,2,0.2889404296875,0.23528758444577028,2.3335301876068115,16,0.0625
random_features,3,7,12346,8192,3,0.28515625,0.23678584465066155,2.342574119567871,16,0.0625
random_features,3,7,12346,8192,4,0.2822265625,0.23731950620872927,2.3278632164001465,16,0.0625
random_features,3,7,12346,8192,5,0.273681640625,0.22880072453485187,2.3421685695648193,16,0.0625
random_features,3,7,12346,8192,6,0.283203125,0.23495665174857303,2.337693214416504,16,0.0625
random_features,3,7,12346,8192,7,0.284423828125,0.23651436024550104,2.333314895629883,16,0.0625
random_features,3,7,12346,8192,8,0.2852783203125,0.23470132480077316,2.329235315322876,16,0.0625
random_features,2,8,12345,1024,0,0.130615234375,0.14474485841281437,2.467217206954956,16,0.0625
random_features,2,8,12345,1024,1,0.7193603515625,0.7117614211376165,2.219914674758911,16,0.0625
random_features,2,8,12345,1024,2,0.7587890625,0.7531450204278294,1.9600820541381836,16,0.0625
random_features,2,8,12345,1024,3,0.746826171875,0.7361205810609086,2.412001132965088,16,0.0625
random_features,2,8,12345,1024,4,0.750732421875,0.7401365895079406,2.364372730255127,16,0.0625
random_features,2,8,12345,1024,5,0.7529296875,0.7406049275204771,2.3752527236938477,16,0.0625
random_features,2,8,12345,1024,6,0.7530517578125,0.7412470032982508,2.3469603061676025,16,0.0625
random_features,2,8,12345,1024,7,0.759521484375,0.7461599335656584,2.2452826499938965,16,0.0625
random_features,2,8,12345,1024,8,0.7532958984375,0.7415101910983584,2.3545913696289062,16,0.0625
random_features,2,8,12345,8192,0,0.2008056640625,0.155619881301332,2.275571584701538,16,0.0625
random_features,2,8,12345,8192,1,0.9840087890625,0.9763688322395493,0.14453992247581482,16,0.0625
random_features,2,8,12345,8192,2,0.9986572265625,0.9978491599159915,0.04217741638422012,16,0.0625
random_features,2,8,12345,8192,3,1.0,1.0,0.022971617057919502,16,0.0625
random_features,2,8,12345,8192,4,0.9996337890625,0.9994318181818183,0.02038521133363247,16,0.0625
random_features,2,8,12345,8192,5,0.9996337890625,0.9994318181818183,0.016594484448432922,16,0.0625
random_features,2,8,12345,8192,6,0.99951171875,0.9991749174917491,0.015848126262426376,16,0.0625
random_features,2,8,12345,8192,7,0.9991455078125,0.9986067356735674,0.021457510069012642,16,0.0625
random_features,2,8,12345,8192,8,0.9991455078125,0.9986067356735674,0.0200211089104414,16,0.0625
random_features,2,8,12346,1024,0,0.130615234375,0.14474485841281437,2.467217206954956,16,0.0625
random_features,2,8,12346,1024,1,0.7193603515625,0.7117614211376165,2.219914674758911,16,0.0625
random_features,2,8,12346,1024,2,0.7587890625,0.7531450204278294,1.9600820541381836,16,0.0625
random_features,2,8,12346,1024,3,0.746826171875,0.7361205810609086,2.412001132965088,16,0.0625
random_features,2,8,12346,1024,4,0.750732421875,0.7401365895079406,2.364372730255127,16,0.0625
random_features,2,8,12346,1024,5,0.7529296875,0.7406049275204771,2.3752527236938477,16,0.0625
random_features,2,8,12346,1024,6,0.7530517578125,0.7412470032982508,2.3469603061676025,16,0.0625
random_features,2,8,12346,1024,7,0.759521484375,0.7461599335656584,2.2452826499938965,16,0.0625
random_features,2,8,12346,1024,8,0.7532958984375,0.7415101910983584,2.3545913696289062,16,0.0625
random_features,2,8,12346,8192,0,0.2008056640625,0.155619881301332,2.275571584701538,16,0.0625
random_features,2,8,12346,8192,1,0.9840087890625,0.9763688322395493,0.14453992247581482,16,0.0625
random_features,2,8,12346,8192,2,0.9986572265625,0.9978491599159915,0.04217741638422012,16,0.0625
random_features,2,8,12346,8192,3,1.0,1.0,0.022971617057919502,16,0.0625
random_features,2,8,12346,8192,4,0.9996337890625,0.9994318181818183,0.02038521133363247,16,0.0625
random_features,2,8,12346,8192,5,0.9996337890625,0.9994318181818183,0.016594484448432922,16,0.0625
random_features,2,8,12346,8192,6,0.99951171875,0.9991749174917491,0.015848126262426376,16,0.0625
random_features,2,8,12346,8192,7,0.9991455078125,0.9986067356735674,0.021457510069012642,16,0.0625
random_features,2,8,12346,8192,8,0.9991455078125,0.9986067356735674,0.0200211089104414,16,0.0625
random_features,3,8,12345,1024,0,0.12548828125,0.09868428853347375,3.0575144290924072,16,0.0625
random_features,3,8,12345,1024,1,0.1416015625,0.14170273915512704,6.839966297149658,16,0.0625
random_features,3,8,12345,1024,2,0.1519775390625,0.15103011910410957,9.572619438171387,16,0.0625
random_features,3,8,12345,1024,3,0.1446533203125,0.14401788647637254,10.621892929077148,16,0.0625
random_features,3,8,12345,1024,4,0.13818359375,0.13420547056704413,11.148698806762695,16,0.0625
random_features,3,8,12345,1024,5,0.1444091796875,0.1410571719776623,11.306341171264648,16,0.0625
random_features,3,8,12345,1024,6,0.145263671875,0.13959530816033094,11.489697456359863,16,0.0625
random_features,3,8,12345,1024,7,0.1446533203125,0.1407565301617564,11.948101043701172,16,0.0625
random_features,3,8,12345,1024,8,0.147216796875,0.14171580730110567,12.150655746459961,16,0.0625
random_features,3,8,12345,8192,0,0.1522216796875,0.0990240413624229,2.5706539154052734,16,0.0625
random_features,3,8,12345,8192,1,0.262939453125,0.21220524014786452,2.3496787548065186,16,0.0625
random_features,3,8,12345,8192,2,0.27490234375,0.2307539978212434,2.338772773742676,16,0.0625
random_features,3,8,12345,8192,3,0.2801513671875,0.23710680207359885,2.3387789726257324,16,0.0625
random_features,3,8,12345,8192,4,0.2786865234375,0.22886998017222843,2.3360462188720703,16,0.0625
random_features,3,8,12345,8192,5,0.2843017578125,0.24071985197799856,2.3428642749786377,16,0.0625
random_features,3,8,12345,8192,6,0.2869873046875,0.23911108003140763,2.327084541320801,16,0.0625
random_features,3,8,12345,8192,7,0.2857666015625,0.23562791048405232,2.3168795108795166,16,0.0625
random_features,3,8,12345,8192,8,0.2840576171875,0.2384752593384744,2.335226058959961,16,0.0625
random_features,3,8,12346,1024,0,0.12548828125,0.09868428853347375,3.0575144290924072,16,0.0625
random_features,3,8,12346,1024,1,0.1416015625,0.14170273915512704,6.839966297149658,16,0.0625
random_features,3,8,12346,1024,2,0.1519775390625,0.15103011910410957,9.572619438171387,16,0.0625
random_features,3,8,12346,1024,3,0.1446533203125,0.14401788647637254,10.621892929077148,16,0.0625
random_features,3,8,12346,1024,4,0.13818359375,0.13420547056704413,11.148698806762695,16,0.0625
random_features,3,8,12346,1024,5,0.1444091796875,0.1410571719776623,11.306341171264648,16,0.0625
random_features,3,8,12346,1024,6,0.145263671875,0.13959530816033094,11.489697456359863,16,0.0625
random_features,3,8,12346,1024,7,0.1446533203125,0.1407565301617564,11.948101043701172,16,0.0625
random_features,3,8,12346,1024,8,0.147216796875,0.14171580730110567,12.150655746459961,16,0.0625
random_features,3,8,12346,8192,0,0.1522216796875,0.0990240413624229,2.5706539154052734,16,0.0625
random_features,3,8,12346,8192,1,0.262939453125,0.21220524014786452,2.3496787548065186,16,0.0625
random_features,3,8,12346,8192,2,0.27490234375,0.2307539978212434,2.338772773742676,16,0.0625
random_features,3,8,12346,8192,3,0.2801513671875,0.23710680207359885,2.3387789726257324,16,0.0625
random_features,3,8,12346,8192,4,0.2786865234375,0.22886998017222843,2.3360462188720703,16,0.0625
random_features,3,8,12346,8192,5,0.2843017578125,0.24071985197799856,2.3428642749786377,16,0.0625
random_features,3,8,12346,8192,6,0.2869873046875,0.23911108003140763,2.327084541320801,16,0.0625
random_features,3,8,12346,8192,7,0.2857666015625,0.23562791048405232,2.3168795108795166,16,0.0625
random_features,3,8,12346,8192,8,0.2840576171875,0.2384752593384744,2.335226058959961,16,0.0625
random_features,2,9,12345,1024,0,0.14208984375,0.1357305024260373,2.4652109146118164,16,0.0625
random_features,2,9,12345,1024,1,0.718505859375,0.7110728579236041,2.1081666946411133,16,0.0625
random_features,2,9,12345,1024,2,0.74072265625,0.7320715302666584,2.2422099113464355,16,0.0625
random_features,2,9,12345,1024,3,0.75244140625,0.7423351932491022,2.1848154067993164,16,0.0625
random_features,2,9,12345,1024,4,0.736328125,0.7274567255772588,2.2945780754089355,16,0.0625
random_features,2,9,12345,1024,5,0.7374267578125,0.7292591083033125,2.508657217025757,16,0.0625
random_features,2,9,12345,1024,6,0.7454833984375,0.7357024426979808,2.5134406089782715,16,0.0625
random_features,2,9,12345,1024,7,0.7314453125,0.7262397879103494,2.650524616241455,16,0.0625
random_features,2,9,12345,1024,8,0.7276611328125,0.7210062091662472,2.743551731109619,16,0.0625
random_features,2,9,12345,8192,0,0.196533203125,0.1540171426501056,2.2765231132507324,16,0.0625
random_features,2,9,12345,8192,1,0.9852294921875,0.9798811913946399,0.16958343982696533,16,0.0625
random_features,2,9,12345,8192,2,0.9991455078125,0.9986742424242424,0.039052244275808334,16,0.0625
random_features,2,9,12345,8192,3,0.99951171875,0.9991749174917491,0.028115252032876015,16,0.0625
random_features,2,9,12345,8192,4,1.0,1.0,0.017551107332110405,16,0.0625
random_features,2,9,12345,8192,5,1.0,1.0,0.01367942150682211,16,0.0625
random_features,2,9,12345,8192,6,0.9996337890625,0.9994318181818183,0.013580159284174442,16,0.0625
random_features,2,9,12345,8192,7,0.9990234375,0.9983760749385749,0.014284398406744003,16,0.0625
random_features,2,9,12345,8192,8,0.9990234375,0.9983760749385749,0.01627117022871971,16,0.0625
random_features,2,9,12346,1024,0,0.14208984375,0.1357305024260373,2.4652109146118164,16,0.0625
random_features,2,9,12346,1024,1,0.718505859375,0.7110728579236041,2.1081666946411133,16,0.0625
random_features,2,9,12346,1024,2,0.74072265625,0.7320715302666584,2.2422099113464355,16,0.0625
random_features,2,9,12346,1024,3,0.75244140625,0.7423351932491022,2.1848154067993164,16,0.0625
random_features,2,9,12346,1024,4,0.736328125,0.7274567255772588,2.2945780754089355,16,0.0625
random_features,2,9,12346,1024,5,0.7374267578125,0.7292591083033125,2.508657217025757,16,0.0625
random_features,2,9,12346,1024,6,0.7454833984375,0.7357024426979808,2.5134406089782715,16,0.0625
random_features,2,9,12346,1024,7,0.7314453125,0.7262397879103494,2.650524616241455,16,0.0625
random_features,2,9,12346,1024,8,0.7276611328125,0.7210062091662472,2.743551731109619,16,0.0625
random_features,2,9,12346,8192,0,0.196533203125,0.1540171426501056,2.2765231132507324,16,0.0625
random_features,2,9,12346,8192,1,0.9852294921875,0.9798811913946399,0.16958343982696533,16,0.0625
random_features,2,9,12346,8192,2,0.9991455078125,0.9986742424242424,0.039052244275808334,16,0.0625
random_features,2,9,12346,8192,3,0.99951171875,0.9991749174917491,0.028115252032876015,16,0.0625
random_features,2,9,12346,8192,4,1.0,1.0,0.017551107332110405,16,0.0625
random_features,2,9,12346,8192,5,1.0,1.0,0.01367942150682211,16,0.0625
random_features,2,9,12346,8192,6,0.9996337890625,0.9994318181818183,0.013580159284174442,16,0.0625
random_features,2,9,12346,8192,7,0.9990234375,0.9983760749385749,0.014284398406744003,16,0.0625
random_features,2,9,12346,8192,8,0.9990234375,0.9983760749385749,0.01627117022871971,16,0.0625
random_features,3,9,12345,1024,0,0.127197265625,0.10384700199363747,3.055929183959961,16,0.0625
random_features,3,9,12345,1024,1,0.1370849609375,0.1324782646916418,7.488739967346191,16,0.0625
random_features,3,9,12345,1024,2,0.14794921875,0.14458160469211026,10.048095703125,16,0.0625
random_features,3,9,12345,1024,3,0.14892578125,0.1451524660469201,10.288747787475586,16,0.0625
random_features,3,9,12345,1024,4,0.1461181640625,0.13999546106655103,11.158548355102539,16,0.0625
random_features,3,9,12345,1024,5,0.1497802734375,0.14430450797385294,11.182167053222656,16,0.0625
random_features,3,9,12345,1024,6,0.1492919921875,0.14473814877643762,11.58534049987793,16,0.0625
random_features,3,9,12345,1024,7,0.1488037109375,0.14597721930218557,11.985382080078125,16,0.0625
random_features,3,9,12345,1024,8,0.15185546875,0.14837142447889723,12.366469383239746,16,0.0625
random_features,3,9,12345,8192,0,0.15576171875,0.0974666696446638,2.570664882659912,16,0.0625
random_features,3,9,12345,8192,1,0.2542724609375,0.20172882538839304,2.3816590309143066,16,0.0625
random_features,3,9,12345,8192,2,0.27734375,0.22471854320993784,2.346574544906616,16,0.0625
random_features,3,9,12345,8192,3,0.28466796875,0.23791377250075185,2.320638656616211,16,0.0625
random_features,3,9,12345,8192,4,0.280517578125,0.22975598531182875,2.3550186157226562,16,0.0625
random_features,3,9,12345,8192,5,0.281005859375,0.23073070712434662,2.3582043647766113,16,0.0625
random_features,3,9,12345,8192,6,0.27978515625,0.23152652556538075,2.3722314834594727,16,0.0625
random_features,3,9,12345,8192,7,0.2861328125,0.23407262352395017,2.3501806259155273,16,0.0625
random_features,3,9,12345,8192,8,0.2772216796875,0.22663538910252887,2.3586833477020264,16,0.0625
random_features,3,9,12346,1024,0,0.127197265625,0.10384700199363747,3.055929183959961,16,0.0625
random_features,3,9,12346,1024,1,0.1370849609375,0.1324782646916418,7.488739967346191,16,0.0625
random_features,3,9,12346,1024,2,0.14794921875,0.14458160469211026,10.048095703125,16,0.0625
random_features,3,9,12346,1024,3,0.14892578125,0.1451524660469201,10.288747787475586,16,0.0625
random_features,3,9,12346,1024,4,0.1461181640625,0.13999546106655103,11.158548355102539,16,0.0625
random_features,3,9,12346,1024,5,0.1497802734375,0.14430450797385294,11.182167053222656,16,0.0625
random_features,3,9,12346,1024,6,0.1492919921875,0.14473814877643762,11.58534049987793,16,0.0625
random_features,3,9,12346,1024,7,0.1488037109375,0.14597721930218557,11.985382080078125,16,0.0625
random_features,3,9,12346,1024,8,0.15185546875,0.14837142447889723,12.366469383239746,16,0.0625
random_features,3,9,12346,8192,0,0.15576171875,0.0974666696446638,2.570664882659912,16,0.0625
random_features,3,9,12346,8192,1,0.2542724609375,0.20172882538839304,2.3816590309143066,16,0.0625
random_features,3,9,12346,8192,2,0.27734375,0.22471854320993784,2.346574544906616,16,0.0625
random_features,3,9,12346,8192,3,0.28466796875,0.23791377250075185,2.320638656616211,16,0.0625
random_features,3,9,12346,8192,4,0.280517578125,0.22975598531182875,2.3550186157226562,16,0.0625
random_features,3,9,12346,8192,5,0.281005859375,0.23073070712434662,2.3582043647766113,16,0.0625
random_features,3,9,12346,8192,6,0.27978515625,0.23152652556538075,2.3722314834594727,16,0.0625
random_features,3,9,12346,8192,7,0.2861328125,0.23407262352395017,2.3501806259155273,16,0.0625
random_features,3,9,12346,8192,8,0.2772216796875,0.22663538910252887,2.3586833477020264,16,0.0625
